plant,disease,area_m2,severity,lat,lon,date
Potato,Late Blight,1269,0.99,-3.8823,-79.1883,2025-03-29
Tomato,Bacterial Spot,664,0.5,-0.9632,-79.6643,2025-07-14
Potato,Early Blight,782,0.91,-0.9779,-77.7373,2025-09-17
Tomato,Leaf Mold,377,0.67,-1.0411,-78.5773,2025-04-11
Potato,Late Blight,819,0.67,-1.9877,-79.7881,2025-07-22
Tomato,Leaf Mold,3583,0.47,-0.8776,-79.3729,2025-06-06
Potato,Common Scab,3181,0.93,0.1586,-76.7682,2025-08-10
Tomato,Yellow Leaf Curl Virus,1755,0.74,0.4677,-78.0558,2025-05-26
Potato,Black Scurf,1234,0.85,-2.9178,-78.8018,2025-11-15
Potato,Common Scab,2880,0.65,-1.4332,-78.6405,2025-10-23
Tomato,Late Blight,4864,0.31,-2.1438,-79.9091,2025-12-04
Potato,Black Scurf,270,0.69,-0.3047,-78.4555,2025-11-08
Potato,Common Scab,4185,0.89,-2.0172,-79.6638,2025-07-25
Potato,Early Blight,715,0.32,-0.5095,-76.8814,2025-07-05
Potato,Common Scab,3752,0.41,-1.0483,-77.7175,2025-11-30
Potato,Black Scurf,86,0.48,-0.2084,-78.3553,2025-09-21
Tomato,Late Blight,2284,0.61,-1.4369,-78.0631,2025-07-31
Potato,Black Scurf,2259,0.28,-2.878,-79.0081,2025-06-29
Potato,Black Scurf,2418,0.92,-0.9899,-79.3143,2025-09-11
Potato,Early Blight,2988,0.95,-1.5795,-78.6634,2026-03-01
Tomato,Septoria Leaf Spot,2652,0.47,-1.6343,-77.9146,2025-08-30
Tomato,Spider Mites,1559,0.98,-0.9085,-79.3579,2025-09-13
Potato,Common Scab,2449,0.58,-0.2583,-78.5356,2025-12-06
Tomato,Leaf Mold,225,0.27,-2.3402,-77.796,2025-03-28
Tomato,Septoria Leaf Spot,1223,0.79,-0.3915,-77.1757,2026-02-15
Potato,Early Blight,2774,0.32,-1.0216,-80.2546,2025-05-15
Tomato,Septoria Leaf Spot,3299,0.27,-2.3587,-78.1794,2025-07-31
Potato,Early Blight,4686,0.76,-1.1886,-80.1174,2026-03-03
Tomato,Late Blight,3063,0.18,0.2108,-76.8838,2026-01-06
Potato,Common Scab,2745,0.81,-0.8381,-80.2019,2025-09-17
Tomato,Spider Mites,1818,0.18,-1.1189,-78.5862,2025-11-06
Potato,Common Scab,3885,0.6,-4.065,-79.4496,2025-08-31
Potato,Common Scab,2853,0.81,-0.0458,-78.438,2026-02-19
Potato,Early Blight,2811,0.23,-0.0599,-78.3896,2026-02-20
Potato,Late Blight,705,0.14,-0.7899,-79.4558,2025-05-03
Tomato,Septoria Leaf Spot,4519,0.59,-2.437,-78.054,2025-11-23
Tomato,Spider Mites,3525,0.95,-1.7605,-78.5993,2025-04-01
Potato,Late Blight,3897,0.3,-1.4599,-78.0992,2025-03-31
Tomato,Yellow Leaf Curl Virus,3189,0.5,-1.6417,-78.6799,2025-12-08
Potato,Black Scurf,850,0.53,-0.8416,-79.5088,2026-02-08
Tomato,Spider Mites,4562,0.11,-2.2174,-79.7184,2025-11-03
Tomato,Leaf Mold,2314,0.53,-3.9095,-79.157,2025-05-01
Potato,Early Blight,4528,0.55,-0.8292,-79.6637,2025-05-03
Tomato,Leaf Mold,4784,0.8,-2.1088,-79.817,2025-10-27
Potato,Late Blight,3826,0.41,-0.8053,-78.7245,2026-01-18
Potato,Black Scurf,566,0.75,0.2254,-76.8559,2025-05-19
Potato,Black Scurf,754,0.43,0.2773,-78.1536,2025-12-17
Potato,Late Blight,1826,0.22,-2.8541,-79.0875,2026-01-30
Potato,Common Scab,1416,0.46,-0.9272,-79.4079,2025-09-11
Tomato,Target Spot,4206,0.14,-1.5953,-77.9054,2026-02-13
Tomato,Leaf Mold,4542,0.62,-1.0566,-77.7477,2026-01-04
Tomato,Septoria Leaf Spot,1223,0.17,-1.4499,-78.6158,2025-03-30
Tomato,Spider Mites,4748,0.92,-1.6274,-77.8887,2026-03-20
Tomato,Bacterial Spot,1760,0.15,0.4059,-78.0914,2025-07-15
Potato,Common Scab,1576,0.75,-0.3526,-77.0045,2026-02-28
Potato,Common Scab,1884,0.69,-0.9956,-77.7222,2025-11-26
Tomato,Septoria Leaf Spot,4182,0.29,-0.2264,-78.1678,2025-09-26
Tomato,Septoria Leaf Spot,3168,0.81,-1.0113,-78.4733,2025-12-29
Potato,Late Blight,2098,0.88,-0.39,-76.9698,2025-05-04
Tomato,Septoria Leaf Spot,607,0.3,-3.8227,-79.0194,2026-02-04
Tomato,Septoria Leaf Spot,3783,0.31,-3.7746,-79.0652,2025-04-18
Tomato,Late Blight,1580,0.53,-0.4827,-76.93,2025-04-25
Potato,Common Scab,1117,0.85,-3.8671,-79.3222,2025-04-01
Tomato,Yellow Leaf Curl Virus,4407,0.17,-0.3413,-78.626,2025-12-22
Tomato,Septoria Leaf Spot,3091,0.16,-3.9197,-79.3049,2025-09-20
Tomato,Late Blight,1309,0.17,-1.7091,-78.7682,2025-10-27
Tomato,Bacterial Spot,2562,0.42,0.2295,-76.9428,2025-09-21
Potato,Common Scab,4939,0.77,-1.2909,-78.551,2026-03-13
Potato,Common Scab,1773,0.14,0.2891,-78.291,2026-01-12
Potato,Black Scurf,3032,0.3,-1.029,-80.2236,2025-08-03
Potato,Black Scurf,2034,0.49,-0.4434,-77.0183,2025-08-16
Tomato,Spider Mites,1120,0.84,-2.2951,-79.8856,2025-12-02
Potato,Late Blight,576,0.45,-1.3675,-78.191,2025-09-08
Potato,Early Blight,3667,0.76,-0.4354,-76.991,2025-11-04
Potato,Black Scurf,1229,0.42,0.3595,-78.0437,2026-02-13
Tomato,Late Blight,4530,0.56,-1.0715,-77.8064,2025-06-20
Potato,Late Blight,1582,0.14,-4.192,-79.2525,2026-01-21
Potato,Black Scurf,1883,0.12,-0.8277,-78.5619,2025-06-17
Tomato,Late Blight,3776,0.3,-0.9604,-78.0449,2025-08-22
Tomato,Yellow Leaf Curl Virus,732,0.75,-2.5326,-78.2961,2025-07-29
Potato,Common Scab,897,0.45,-0.9586,-77.9557,2025-11-25
Potato,Early Blight,3918,0.88,-0.338,-76.9241,2025-10-02
Tomato,Septoria Leaf Spot,3060,0.19,-0.0923,-76.8933,2025-08-01
Potato,Early Blight,2473,0.33,0.3032,-78.2538,2026-02-28
Tomato,Spider Mites,3649,0.49,-1.5551,-78.0212,2025-05-29
Tomato,Late Blight,4889,0.86,0.1548,-78.1288,2025-09-20
Tomato,Septoria Leaf Spot,2613,0.66,-3.0651,-78.9376,2025-04-14
Potato,Early Blight,2582,0.11,-2.3228,-79.8852,2025-08-28
Potato,Common Scab,3798,0.45,-0.1649,-78.3827,2025-09-30
Potato,Late Blight,1007,0.55,-1.0942,-79.5165,2025-08-12
Tomato,Target Spot,2935,0.49,-1.1512,-78.6213,2025-09-16
Potato,Early Blight,4103,0.99,-1.1294,-78.7243,2025-07-19
Tomato,Late Blight,915,0.11,-0.309,-77.0138,2026-02-24
Potato,Late Blight,3417,0.43,0.3082,-77.9689,2025-11-03
Potato,Common Scab,1451,0.14,-0.9548,-77.7881,2026-01-25
Tomato,Septoria Leaf Spot,282,0.59,-3.0003,-79.0661,2025-07-19
Tomato,Septoria Leaf Spot,2697,0.2,0.1684,-76.8854,2025-06-01
Potato,Early Blight,1854,0.99,-1.0341,-78.6469,2025-08-01
Potato,Early Blight,1684,0.88,-2.2827,-78.1288,2026-01-21
Tomato,Target Spot,1126,0.88,-2.6711,-78.9716,2025-06-14
Potato,Black Scurf,3474,0.22,-2.996,-78.9118,2026-03-08
Potato,Black Scurf,4134,0.39,0.2561,-78.2328,2025-09-02
Tomato,Target Spot,2767,0.9,0.4752,-78.115,2026-02-14
Tomato,Bacterial Spot,2098,0.37,-0.1362,-76.6869,2025-09-23
Tomato,Bacterial Spot,3661,0.3,-1.9999,-80.0195,2026-01-12
Potato,Black Scurf,2922,0.2,-4.0022,-79.1066,2025-06-23
Potato,Black Scurf,4497,0.53,-0.191,-78.7303,2025-09-01
Potato,Early Blight,1644,0.36,-0.8964,-80.2699,2025-11-15
Potato,Common Scab,2073,0.64,-1.0666,-79.467,2025-12-15
Potato,Black Scurf,1212,0.16,-0.99,-78.4991,2025-04-02
Potato,Early Blight,3669,0.87,0.087,-76.9614,2025-08-07
Tomato,Spider Mites,928,0.97,0.2153,-78.1071,2025-10-10
Potato,Black Scurf,4435,0.88,-0.2682,-78.6562,2026-03-04
Potato,Late Blight,4561,0.96,-3.8132,-79.0849,2025-08-17
Tomato,Leaf Mold,2738,0.28,-1.0283,-80.2254,2025-08-27
Tomato,Yellow Leaf Curl Virus,4593,0.51,-0.8664,-77.5339,2025-10-18
Potato,Common Scab,2449,0.28,-0.3878,-77.0209,2025-11-05
Tomato,Septoria Leaf Spot,1127,0.74,-1.3763,-78.6152,2025-08-03
Potato,Early Blight,4990,0.21,-1.0263,-80.3955,2026-03-16
Potato,Common Scab,4677,0.88,-1.4722,-77.9369,2025-05-19
Tomato,Leaf Mold,1458,0.89,-1.1766,-80.3609,2025-06-22
Tomato,Leaf Mold,2692,0.68,-2.9265,-78.7254,2026-02-16
Tomato,Bacterial Spot,3642,0.63,-1.7643,-78.9374,2025-08-24
Potato,Late Blight,1593,0.29,-0.2078,-78.3671,2025-09-01
Tomato,Yellow Leaf Curl Virus,2368,0.79,-1.2636,-78.5617,2025-09-26
Tomato,Leaf Mold,2385,0.32,-1.5957,-78.0481,2026-02-05
Potato,Early Blight,1739,0.57,0.1717,-78.2587,2025-04-28
Potato,Early Blight,3555,0.73,-3.8298,-79.2855,2025-03-28
Tomato,Target Spot,1444,0.19,-3.9544,-79.3779,2025-06-15
Potato,Common Scab,817,0.68,-2.8013,-78.9515,2025-04-17
Potato,Late Blight,1802,0.18,-4.0705,-79.0663,2025-05-18
Tomato,Leaf Mold,4134,0.39,0.2926,-76.8441,2025-05-30
Potato,Late Blight,4623,0.33,-1.5575,-77.6904,2026-02-10
Tomato,Leaf Mold,4360,0.31,-2.0665,-79.8364,2026-02-12
Potato,Common Scab,1906,0.8,-0.056,-78.4622,2025-08-11
Potato,Black Scurf,4824,0.68,-0.2573,-78.7768,2025-07-30
Tomato,Yellow Leaf Curl Virus,4989,0.39,-0.1952,-78.5351,2026-01-01
Potato,Late Blight,3992,0.64,-2.3264,-78.1518,2025-12-24
Tomato,Spider Mites,4325,0.49,-1.5647,-77.9015,2025-08-16
Potato,Common Scab,3502,0.31,-2.9123,-79.0682,2025-06-29
Potato,Common Scab,3701,0.35,-4.0472,-79.2141,2026-01-23
Tomato,Target Spot,2095,0.55,-1.6276,-78.797,2025-09-05
Potato,Black Scurf,2841,0.33,-3.8401,-79.1545,2026-02-28
Tomato,Bacterial Spot,189,0.67,-2.365,-77.8936,2025-06-10
Tomato,Target Spot,832,0.8,-4.068,-79.1559,2025-06-09
Tomato,Septoria Leaf Spot,2174,0.77,-0.1717,-78.6709,2026-03-09
Potato,Common Scab,4852,0.65,-1.3363,-78.6806,2025-10-29
Tomato,Septoria Leaf Spot,54,0.47,-2.0908,-79.8073,2026-02-11
Tomato,Leaf Mold,1575,0.51,-1.2393,-78.3438,2025-12-09
Potato,Late Blight,3127,0.94,-1.3659,-77.9267,2025-04-27
Potato,Late Blight,3516,0.32,0.2375,-77.0882,2026-02-09
Potato,Common Scab,1799,0.82,-0.8063,-78.8005,2026-01-11
Potato,Late Blight,4653,0.36,0.1252,-76.9838,2025-06-05
Tomato,Spider Mites,3576,0.84,-3.835,-79.2126,2025-08-20
Potato,Early Blight,3136,0.9,-2.7409,-79.1283,2025-03-28
Tomato,Bacterial Spot,776,0.45,-1.1709,-77.9076,2026-02-11
Tomato,Target Spot,2308,0.17,-0.1059,-78.7316,2025-11-23
Potato,Common Scab,1929,0.28,-1.0768,-78.6397,2026-02-14
Tomato,Target Spot,1104,0.68,-1.1163,-78.6361,2025-10-18
Tomato,Spider Mites,4455,0.34,-0.6947,-78.6376,2025-06-26
Tomato,Yellow Leaf Curl Virus,2969,0.24,-2.3551,-78.0985,2026-03-08
Tomato,Target Spot,3485,0.99,0.2796,-78.0911,2025-05-13
Tomato,Septoria Leaf Spot,4413,0.93,-1.0762,-79.5106,2026-01-19
Tomato,Septoria Leaf Spot,3251,0.71,0.1696,-76.6489,2025-11-21
Tomato,Spider Mites,4541,0.25,-2.9242,-79.065,2026-02-19
Potato,Early Blight,766,0.25,-1.1242,-80.38,2025-12-17
Potato,Common Scab,1946,0.25,-2.8435,-79.1708,2025-09-10
Tomato,Yellow Leaf Curl Virus,2608,0.94,-1.4211,-78.4065,2025-05-10
Tomato,Septoria Leaf Spot,2611,0.67,0.5015,-77.9889,2025-05-18
Potato,Common Scab,1291,0.72,-3.0052,-79.1023,2025-07-09
Potato,Black Scurf,2349,0.62,-0.9755,-80.2702,2025-05-10
Tomato,Yellow Leaf Curl Virus,472,0.56,-1.506,-78.6313,2026-01-06
Potato,Early Blight,1900,0.5,-1.7687,-78.7915,2025-05-23
Tomato,Leaf Mold,2711,0.51,-0.1567,-76.9646,2025-07-07
Potato,Black Scurf,878,0.92,0.4437,-78.1916,2025-10-24
Potato,Early Blight,3408,0.59,-2.1581,-79.8714,2026-03-16
Tomato,Spider Mites,4510,0.84,-1.0946,-77.8993,2025-04-15
Tomato,Yellow Leaf Curl Virus,1323,0.61,-2.417,-77.9513,2025-10-08
Tomato,Septoria Leaf Spot,3272,0.3,0.1562,-76.8172,2025-05-27
Potato,Black Scurf,3111,0.99,-0.3751,-78.5389,2026-03-03
Potato,Late Blight,4168,0.86,-2.1059,-78.1492,2026-02-01
Potato,Black Scurf,3305,0.39,0.0355,-78.4233,2026-03-05
Potato,Early Blight,4666,0.9,-1.6172,-77.8453,2026-02-28
Potato,Common Scab,924,0.87,-0.8465,-78.5311,2025-07-13
Potato,Black Scurf,2254,0.11,-0.3146,-77.0048,2025-11-18
Potato,Late Blight,3266,0.56,0.5906,-78.0685,2025-09-15
Tomato,Target Spot,4792,0.21,-0.9379,-77.778,2025-04-05
Potato,Late Blight,4890,0.43,-1.1225,-79.6577,2025-11-11
Potato,Early Blight,4310,0.85,0.4445,-78.328,2025-03-27
Tomato,Spider Mites,198,0.59,-0.7911,-77.7289,2025-06-20
Potato,Black Scurf,3588,0.72,-1.0624,-78.4663,2025-05-10
Tomato,Leaf Mold,1353,0.7,-1.0303,-79.307,2025-10-14
Potato,Late Blight,4005,0.15,-2.1437,-78.3378,2025-04-20
Potato,Common Scab,3878,0.86,-4.2063,-79.0136,2025-08-23
Tomato,Yellow Leaf Curl Virus,1279,0.34,-2.2843,-78.0285,2025-05-30
Tomato,Bacterial Spot,1155,0.32,-0.332,-76.9139,2025-06-22
Tomato,Target Spot,1278,0.61,-1.1973,-77.8884,2026-02-25
Tomato,Spider Mites,610,0.21,-0.9098,-78.6909,2026-01-18
Potato,Black Scurf,4506,0.57,-1.7516,-78.6915,2025-04-29
Tomato,Septoria Leaf Spot,407,0.85,-0.1283,-78.3952,2025-09-26
Tomato,Target Spot,1620,0.78,-1.0818,-80.0224,2025-07-01
Tomato,Leaf Mold,4128,0.33,-1.5396,-77.8304,2025-06-30
Potato,Late Blight,2803,0.2,-2.9389,-78.9859,2025-04-23
Potato,Early Blight,3938,0.54,-0.4844,-77.2558,2026-01-01
Tomato,Target Spot,3521,0.45,-1.1613,-79.5452,2025-04-02
Tomato,Yellow Leaf Curl Virus,1473,0.36,-2.2995,-79.8264,2026-02-22
Tomato,Leaf Mold,2473,0.61,-1.2408,-78.3454,2025-07-12
Tomato,Spider Mites,3909,0.74,-1.0324,-78.6517,2026-03-01
Tomato,Late Blight,3544,0.93,-0.828,-78.6889,2025-06-13
Potato,Late Blight,304,0.14,-0.3438,-77.1036,2026-01-11
Potato,Early Blight,2094,0.11,-3.8292,-79.1869,2026-03-12
Tomato,Spider Mites,4517,0.89,-0.1215,-78.5097,2026-03-22
Potato,Early Blight,2179,0.36,-0.8956,-78.526,2026-01-10
Tomato,Bacterial Spot,624,0.39,-1.63,-77.9943,2025-04-27
Tomato,Yellow Leaf Curl Virus,1884,0.89,0.2525,-76.785,2025-08-02
Potato,Late Blight,1842,0.37,-0.5576,-78.5401,2025-10-30
Potato,Black Scurf,94,0.16,-0.4689,-76.9101,2026-02-11
Potato,Early Blight,4902,0.37,-2.444,-78.0031,2025-04-28
Tomato,Late Blight,503,0.44,-0.966,-77.6662,2025-08-28
Potato,Late Blight,4553,0.93,-4.0841,-79.3578,2025-05-19
Potato,Early Blight,4053,0.63,-1.7477,-78.7147,2025-11-26
Potato,Common Scab,1162,0.23,-2.3114,-79.7528,2025-09-13
Potato,Late Blight,4375,0.34,-1.5972,-77.9186,2025-11-19
Potato,Black Scurf,84,0.88,-0.8147,-78.5676,2025-08-06
Potato,Common Scab,3587,1.0,-2.7798,-79.2051,2026-02-13
Tomato,Bacterial Spot,585,0.46,-3.8302,-79.3031,2025-08-02
Potato,Common Scab,3473,0.92,-1.5339,-78.2638,2026-02-08
Tomato,Bacterial Spot,617,0.67,-1.8322,-78.7296,2025-05-13
Potato,Late Blight,2242,0.66,-1.1206,-77.6513,2025-07-31
Potato,Common Scab,3785,0.5,-1.5159,-78.8562,2025-04-03
Tomato,Target Spot,2077,0.66,0.2503,-78.0667,2025-11-08
Tomato,Spider Mites,852,0.64,0.1029,-76.8227,2026-02-02
Potato,Black Scurf,3019,0.34,-0.9338,-78.645,2025-04-04
Potato,Late Blight,3388,0.94,-4.0011,-79.1628,2025-07-13
Potato,Common Scab,4194,0.97,0.4081,-78.0577,2025-06-01
Tomato,Bacterial Spot,4576,0.65,-1.6085,-77.894,2025-06-24
Potato,Late Blight,1815,0.41,-0.9139,-78.5412,2026-02-20
Tomato,Target Spot,2746,0.83,-0.8906,-78.7542,2025-08-23
Tomato,Septoria Leaf Spot,4817,0.25,-0.1897,-78.7262,2025-05-15
Potato,Black Scurf,4591,0.14,-1.2846,-78.5422,2025-09-25
Potato,Early Blight,2202,0.31,-2.5276,-78.0646,2025-11-20
Tomato,Bacterial Spot,2989,0.24,0.107,-76.7195,2025-04-24
Tomato,Spider Mites,4614,0.91,-0.3524,-77.0376,2025-09-28
Potato,Common Scab,306,0.57,-4.0878,-79.1895,2025-10-07
Potato,Common Scab,2416,0.55,-0.9854,-80.172,2025-04-15
Tomato,Bacterial Spot,3184,0.61,-1.1274,-80.1501,2025-05-24
Tomato,Septoria Leaf Spot,2677,0.32,-0.7653,-80.2823,2025-05-27
Tomato,Spider Mites,1152,0.88,-2.2888,-78.0197,2025-09-16
Tomato,Spider Mites,4479,0.88,-1.0493,-79.505,2025-11-09
Potato,Common Scab,2037,0.99,-1.5819,-78.7048,2025-08-31
Potato,Early Blight,4869,0.7,-1.4814,-78.6694,2026-03-06
Potato,Late Blight,3528,0.37,-1.6544,-78.2366,2025-10-23
Tomato,Leaf Mold,3531,0.47,-1.0564,-79.6327,2025-12-30
Tomato,Spider Mites,3056,0.39,-0.8556,-77.7456,2026-01-15
Potato,Early Blight,3758,0.91,-3.9728,-79.179,2025-05-01
Potato,Early Blight,783,0.13,-0.3337,-78.6336,2025-10-01
Tomato,Target Spot,2552,0.26,-1.6466,-78.7222,2025-06-13
Tomato,Yellow Leaf Curl Virus,3113,0.37,-1.2431,-79.5043,2025-05-21
Tomato,Late Blight,64,0.53,-1.1981,-78.6418,2025-07-18
Potato,Early Blight,1229,0.13,-1.1249,-80.0932,2026-02-24
Potato,Early Blight,2028,0.83,-1.3747,-77.994,2026-03-18
Tomato,Target Spot,4203,0.14,0.1741,-77.0622,2025-10-18
Potato,Common Scab,3627,0.21,-0.9068,-78.6524,2025-05-02
Potato,Common Scab,1787,0.18,-1.0485,-79.6424,2025-06-28
Tomato,Yellow Leaf Curl Virus,2975,0.65,-1.0323,-79.4917,2025-05-19
Potato,Early Blight,1318,0.39,0.3922,-77.8985,2025-10-05
Potato,Black Scurf,2804,0.94,-3.9268,-79.1781,2025-12-11
Potato,Late Blight,3191,0.64,-0.0425,-77.0524,2026-02-18
Tomato,Target Spot,2731,0.52,-0.9928,-80.2469,2025-09-08
Tomato,Yellow Leaf Curl Virus,3783,0.99,-0.8992,-79.4399,2025-05-14
Potato,Common Scab,3481,0.46,-1.0382,-78.4157,2025-05-09
Tomato,Target Spot,1938,0.53,-1.1144,-77.7981,2025-11-10
Potato,Common Scab,287,0.8,-2.1738,-78.0775,2025-12-04
Tomato,Late Blight,160,0.66,-1.3502,-78.6493,2025-05-14
Potato,Late Blight,4657,0.64,-2.148,-79.7705,2025-11-27
Potato,Black Scurf,3737,0.61,-0.7947,-78.4938,2026-01-18
Tomato,Yellow Leaf Curl Virus,4466,0.27,-0.2771,-76.8845,2026-01-15
Tomato,Target Spot,1966,0.91,-1.5821,-78.7056,2025-08-08
Tomato,Target Spot,478,0.17,0.1373,-78.0536,2026-01-03
Tomato,Yellow Leaf Curl Virus,3499,0.99,-1.3715,-77.94,2025-11-21
Tomato,Spider Mites,3497,0.7,-1.0924,-80.2593,2025-12-13
Tomato,Spider Mites,2627,0.8,-3.8446,-79.1206,2025-10-31
Potato,Common Scab,2575,0.24,-1.0679,-80.2678,2025-11-23
Potato,Black Scurf,1113,0.22,0.0835,-76.9426,2025-05-05
Tomato,Target Spot,3039,0.94,-0.5433,-77.0015,2025-11-08
Tomato,Septoria Leaf Spot,4636,0.43,-0.833,-77.778,2025-10-28
Tomato,Spider Mites,3075,0.14,0.3095,-78.1155,2025-07-27
Potato,Early Blight,460,0.63,-0.855,-77.7157,2025-08-02
Potato,Early Blight,4205,0.67,-0.9192,-77.8918,2025-08-03
Potato,Early Blight,1312,0.52,-0.1782,-78.7457,2025-09-14
Potato,Black Scurf,2676,0.69,-0.5455,-76.783,2025-08-20
Tomato,Leaf Mold,3666,0.82,0.3424,-78.2321,2025-09-08
Potato,Black Scurf,407,0.8,0.353,-78.1634,2026-03-18
Tomato,Yellow Leaf Curl Virus,4410,0.55,-4.0679,-79.2379,2025-06-23
Potato,Common Scab,2822,0.88,-1.108,-78.6512,2025-03-30
Tomato,Target Spot,940,0.47,-0.3561,-77.2248,2025-08-05
Potato,Black Scurf,3452,0.78,-1.2379,-79.5144,2025-03-28
Tomato,Bacterial Spot,4171,0.16,-1.0333,-80.3234,2025-12-17
Potato,Late Blight,4647,0.73,-2.2802,-79.9857,2025-10-05
Tomato,Bacterial Spot,4489,0.16,-1.2684,-78.6774,2026-03-12
Tomato,Target Spot,4563,0.62,0.1393,-76.9362,2025-09-08
Potato,Common Scab,849,0.17,-0.284,-78.4885,2025-07-28
Potato,Black Scurf,3518,0.65,-2.392,-78.1176,2025-08-27
Tomato,Target Spot,1695,0.87,-0.4111,-77.0902,2025-05-18
Tomato,Septoria Leaf Spot,4824,0.67,-0.8527,-77.7081,2025-09-06
Potato,Black Scurf,863,0.97,-1.2248,-78.6073,2026-02-12
Tomato,Yellow Leaf Curl Virus,2945,0.67,-3.0272,-79.0588,2025-09-23
Potato,Common Scab,4409,0.35,-2.9145,-79.0252,2025-10-30
Tomato,Leaf Mold,3699,0.29,0.0928,-76.4499,2025-07-24
Potato,Late Blight,3863,0.49,-1.0259,-78.682,2026-02-18
Potato,Late Blight,3723,0.24,-2.0632,-79.9541,2025-09-23
Potato,Early Blight,3271,0.62,-0.9001,-78.7078,2026-01-19
Tomato,Yellow Leaf Curl Virus,229,0.21,0.1465,-76.8955,2025-06-23
Potato,Black Scurf,2412,0.52,-1.9025,-78.834,2025-04-03
Potato,Common Scab,865,0.52,-4.088,-79.0776,2025-11-06
Potato,Black Scurf,1488,0.45,-0.419,-76.9308,2025-12-08
Tomato,Late Blight,2169,0.49,0.1128,-77.9938,2025-04-15
Tomato,Late Blight,4131,0.84,-1.1277,-78.7659,2025-05-24
Tomato,Yellow Leaf Curl Virus,681,0.92,-0.8289,-77.8302,2025-11-06
Tomato,Septoria Leaf Spot,2463,0.56,-2.4248,-78.0205,2025-10-25
Tomato,Target Spot,1252,0.16,-1.1002,-80.2771,2025-09-05
Tomato,Septoria Leaf Spot,4357,0.92,0.328,-78.2281,2025-04-11
Tomato,Target Spot,2377,0.75,-1.5116,-78.0276,2025-09-25
Potato,Late Blight,2491,0.65,-2.8125,-79.0849,2025-10-15
Potato,Late Blight,3856,0.98,-0.1258,-77.0111,2025-09-16
Potato,Early Blight,55,0.36,-2.2529,-77.9784,2025-04-01
Potato,Black Scurf,2146,0.52,-2.0603,-79.8254,2026-01-02
Potato,Late Blight,4102,0.7,-0.1585,-78.6381,2025-10-02
Potato,Late Blight,4412,0.74,-0.4013,-78.3559,2025-06-20
Potato,Early Blight,3816,0.23,0.2976,-76.8665,2025-06-24
Potato,Late Blight,1287,0.11,-1.2204,-78.6179,2025-11-20
Potato,Common Scab,1016,0.21,0.103,-76.899,2025-11-30
Tomato,Septoria Leaf Spot,1938,0.19,0.3257,-78.1327,2026-01-08
Tomato,Yellow Leaf Curl Virus,3661,0.25,-4.1669,-79.3065,2025-05-20
Potato,Black Scurf,1383,0.26,-3.9088,-79.2383,2025-11-02
Potato,Early Blight,3477,0.89,-0.3932,-76.9428,2025-10-01
Tomato,Target Spot,1098,0.56,-1.0847,-78.4452,2025-10-22
Potato,Black Scurf,535,0.95,-1.0362,-80.3759,2025-08-08
Potato,Black Scurf,365,0.48,-0.4458,-78.5181,2025-04-18
Potato,Black Scurf,575,0.42,-1.1097,-78.5074,2025-03-30
Tomato,Target Spot,3411,0.71,-0.1225,-78.4182,2025-09-16
Tomato,Target Spot,3161,0.95,-2.1648,-78.1387,2026-03-02
Potato,Late Blight,1388,0.87,0.2211,-76.981,2025-04-17
Tomato,Yellow Leaf Curl Virus,4329,0.51,-1.3931,-78.7279,2026-01-01
Potato,Late Blight,1805,0.9,-1.2645,-78.5801,2025-12-15
Potato,Common Scab,577,0.43,-0.4342,-76.948,2025-08-08
Tomato,Bacterial Spot,4728,0.83,-4.0785,-79.1469,2025-08-30
Potato,Early Blight,2317,0.2,-0.5106,-77.0209,2025-06-03
Potato,Black Scurf,3001,0.78,-1.5166,-78.0887,2026-01-21
Potato,Black Scurf,1493,0.23,-3.0816,-79.0219,2026-02-28
Potato,Late Blight,885,0.54,-0.349,-78.4273,2026-02-12
Potato,Black Scurf,805,0.33,-1.0568,-78.0927,2025-07-12
Potato,Late Blight,1053,0.96,-1.4396,-78.6897,2025-09-22
Tomato,Bacterial Spot,1772,0.85,-1.166,-78.7675,2025-09-04
Potato,Late Blight,3977,0.17,-1.6312,-78.7664,2025-11-10
Potato,Black Scurf,2428,0.5,-1.7571,-78.5912,2025-08-03
Potato,Common Scab,3944,0.66,-0.5754,-76.839,2025-09-06
Potato,Early Blight,3391,0.8,-2.8511,-79.0776,2025-07-03
Tomato,Late Blight,4730,0.51,-3.002,-79.0512,2026-01-11
Tomato,Spider Mites,407,0.53,-1.0263,-78.6298,2026-03-21
Potato,Early Blight,4796,0.3,-2.4118,-79.7656,2026-02-25
Tomato,Septoria Leaf Spot,4417,0.59,-2.4578,-78.0394,2025-11-15
Tomato,Septoria Leaf Spot,1432,0.4,-1.0222,-79.4111,2025-11-24
Potato,Common Scab,943,0.76,-1.0489,-79.5479,2025-12-16
Tomato,Late Blight,3097,0.64,-3.933,-79.1113,2025-08-22
Potato,Early Blight,2244,0.55,-1.4729,-78.6806,2025-06-01
Tomato,Bacterial Spot,4990,0.91,-2.8185,-79.1308,2025-12-16
Potato,Early Blight,1670,0.84,-0.4413,-77.1155,2026-03-13
Tomato,Target Spot,2246,0.18,-1.2924,-78.5553,2025-08-05
Potato,Common Scab,1736,0.51,-3.9775,-79.0403,2026-02-10
Potato,Common Scab,3005,0.16,-1.5894,-78.8941,2025-09-03
Tomato,Spider Mites,992,0.64,-0.0984,-76.8084,2025-08-24
